,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_kulturminner,har_oppvarmingskarakter,har_energikarakter,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,reduksjon_termiskbehov,reduksjon_elektriskbehov,har_eksisterende_data,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario,energireduksjon,effectreduksjon
968,1007,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20465270367905,,14.359659,67.267718,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
969,1008,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20552158277283,,14.360135,67.267758,False,True,False,True,False,True,0,0,False,0,0,7600.0,-5.0,-5.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,10609.999552483112,2.1685295905,0,2.1685295905,1.6287104015,0,0,6.755025138058609,2.676734515,0,2.676734515,1.7044110264999999,0,0,6.7111317511527275,Kombinasjoner av tiltak,0,0
970,1009,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.18977526127732,,14.351355,67.267765,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
971,1010,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21107795186431,,14.351197,67.267752,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
972,1011,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1961,392.6256158892015,,14.370563,67.270579,False,True,False,True,False,True,0,0,False,0,0,32800.0,-22.0,-22.0,203587.4779331606,0,203587.4779331606,78510.19271387871,0,0,45674.40146808694,9.346124235100001,0,9.346124235100001,7.0195628513,0,0,29.07933488182863,11.536431613000001,0,11.536431613000001,7.3458242262999995,0,0,28.890380663177027,Kombinasjoner av tiltak,0,0
973,1012,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,3746,288.3703738926866,,14.357848,67.270641,False,False,False,False,False,False,0,0,False,0,0,538900.0,31.0,36.0,388902.9537672716,0,0.0,149974.08562273817,0,0,0.0,17.8534326286,0,0.0,13.4091190418,0,0,0.0,22.037467018,0,0.0,14.0323597918,0,0,0.0,Kombinasjoner av tiltak,0,0
974,1013,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1284,321.4258525066413,,14.4094,67.272832,False,False,False,True,False,True,0,0,False,0,0,51400.0,5.0,5.0,133302.56076806638,0,133302.56076806638,51405.9599411628,0,0,0.0,6.119542844400001,0,6.119542844400001,4.5961849572,0,0,0.0,7.553685972,0,7.553685972,4.8098104572,0,0,0.0,Kombinasjoner av tiltak,0,0
975,1014,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,4932,259.824962434494,,14.357735,67.270841,False,False,False,False,False,False,0,0,False,0,0,709500.0,41.0,47.0,512031.33154836716,0,0.0,197456.5377179244,0,0,0.0,23.5059075612,0,0.0,17.6545048356,0,0,0.0,29.014625556,0,0.0,18.475066335599998,0,0,0.0,Kombinasjoner av tiltak,0,0
976,1015,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1534,384.0276529175707,,14.408179,67.272568,False,False,False,False,False,False,0,0,False,0,0,220700.0,13.0,15.0,159257.1092042164,0,0.0,61414.9085278378,0,0,0.0,7.3110426194,0,0.0,5.4910807822,0,0,0.0,9.024419222,0,0.0,5.7463000322,0,0,0.0,Kombinasjoner av tiltak,0,0
977,1016,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,648,216.278528634583,,14.357701,67.27191,False,False,False,True,False,True,0,0,False,0,0,25900.0,2.0,2.0,67274.1895465008,0,67274.1895465008,25943.194736661597,0,0,0.0,3.0883674168,0,3.0883674168,2.3195699784,0,0,0.0,3.8121405839999998,0,3.8121405839999998,2.4273809784,0,0,0.0,Kombinasjoner av tiltak,0,0
978,1017,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.19240984871358,,14.408477,67.272183,False,True,False,True,True,True,0,0,False,0,0,22200.0,-4.0,-4.0,73509.3245443284,0,73509.3245443284,32789.3155699473,0,0,10608.47425565802,3.930082065,0,3.930082065,2.9316787227,0,0,6.754054033550497,4.8124921572,0,4.8124921572,3.0679398477,0,0,6.710166956771524,Kombinasjoner av tiltak,0,0
979,1018,1,P1,,,,,,,,,Leilighet,Passivhus,1296,432.5559490370491,,14.357926,67.271681,False,False,False,False,True,False,0,0,False,0,0,168200.0,11.0,12.0,116322.4476305856,0,0.0,51886.389473323194,0,0,0.0,6.21903096,0,0.0,4.6391399568,0,0,0.0,7.6153722048,0,0.0,4.8547619568,0,0,0.0,Kombinasjoner av tiltak,0,0
980,1019,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.21420691324936,,14.408403,67.272239,False,True,False,False,False,False,0,0,False,0,0,107300.0,0.0,1.0,85130.91887057199,0,0.0,32829.351364294,0,0,10611.009922807956,3.908119262,0,0.0,2.935258306,0,0,6.755668406412138,4.82400506,0,0.0,3.071685806,0,0,6.711770839621481,Kombinasjoner av tiltak,0,0
981,1020,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,3121,240.3092287472348,,14.357496,67.270593,False,False,False,False,False,False,0,0,False,0,0,449000.0,26.0,30.0,324016.5826768966,0,0.0,124951.7141560507,0,0,0.0,14.8746831911,0,0.0,11.1718794793,0,0,0.0,18.360633893000003,0,0.0,11.691135854299999,0,0,0.0,Kombinasjoner av tiltak,0,0
982,1021,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.19240516208637,,14.409677,67.27236,False,True,False,False,True,False,0,0,False,0,0,48400.0,-3.0,-2.0,40838.513635738,0,0.0,18216.286427748502,0,0,10608.473710459533,2.183378925,0,0.0,1.6287104015,0,0,6.754053686441199,2.673606754,0,0.0,1.7044110264999999,0,0,6.710166611917703,Kombinasjoner av tiltak,0,0
983,1022,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21486413025342,,14.409711,67.272299,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
984,1023,1,P1,,,,,,,,,Leilighet,Passivhus,6087,468.5901320621906,,14.357346,67.270963,False,False,False,False,True,False,0,0,False,0,0,790000.0,51.0,59.0,546338.5329686531,0,0.0,243697.8801883629,0,0,0.0,29.209291245000003,0,0.0,21.7889235471,0,0,0.0,35.7675699156,0,0.0,22.8016481721,0,0,0.0,Kombinasjoner av tiltak,0,0
985,1024,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.22488473399007,,14.403355,67.271184,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
986,1025,1,P1,,,,,,,,,Leilighet,Passivhus,7203,288.3703355647146,,14.357481,67.271292,False,False,False,True,True,True,0,0,False,0,0,288400.0,26.0,27.0,646505.0850949908,0,646505.0850949908,288377.82667928014,0,0,0.0,34.564567905,0,34.564567905,25.7837385099,0,0,0.0,42.3252515364,0,42.3252515364,26.9821376349,0,0,0.0,Kombinasjoner av tiltak,0,0
987,1026,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,819,91.19080582217586,,14.403275,67.271112,False,False,False,False,False,False,0,0,False,0,0,117800.0,7.0,8.0,85027.10067682741,0,0.0,32789.3155699473,0,0,0.0,3.9033532629,0,0.0,2.9316787227,0,0,0.0,4.8181221270000005,0,0.0,3.0679398477,0,0,0.0,Kombinasjoner av tiltak,0,0
988,1027,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21288732947963,,14.357089,67.271208,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
989,1028,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.26818376136548,,14.403319,67.271245,False,True,False,True,True,True,0,0,False,0,0,22200.0,-4.0,-4.0,73599.079519352,0,73599.079519352,32829.351364294,0,0,10617.289085784254,3.9348807,0,3.9348807,2.935258306,0,0,6.7596661354922425,4.8183682160000005,0,4.8183682160000005,3.071685806,0,0,6.715742591911615,Kombinasjoner av tiltak,0,0
990,1029,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.21321896277239,,14.403311,67.271051,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
991,1030,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1928,643.2480300551588,,14.400171,67.271108,False,True,False,False,False,False,0,0,False,0,0,202500.0,-32.0,-29.0,200161.47753958878,0,0.0,77189.01150043758,0,0,74829.47515219274,9.1888462648,0,0.0,6.9014366024,0,0,47.641376723950486,11.342294824,0,0.0,7.2222076024,0,0,47.3318084635022,Kombinasjoner av tiltak,0,0
992,1031,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21565009213192,,14.40251,67.270667,False,True,False,False,False,False,0,0,False,0,0,54800.0,-3.0,-2.0,47237.278153793,0,0.0,18216.286427748502,0,0,10611.17780877618,2.1685295905,0,0.0,1.6287104015,0,0,6.755775293686738,2.676734515,0,0.0,1.7044110264999999,0,0,6.711877032354699,Kombinasjoner av tiltak,0,0
993,1032,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.20679325973035,,14.402669,67.270681,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
994,1033,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20333112138566,,14.35693,67.271195,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
995,1034,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21202030823672,,14.355051,67.27158,False,True,False,False,False,False,0,0,False,0,0,54800.0,-3.0,-2.0,47237.278153793,0,0.0,18216.286427748502,0,0,10610.755553578956,2.1685295905,0,0.0,1.6287104015,0,0,6.755506458192654,2.676734515,0,0.0,1.7044110264999999,0,0,6.711609943723153,Kombinasjoner av tiltak,0,0
996,1035,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1872,144.1846836081623,,14.357256,67.271438,False,False,False,True,False,True,0,0,False,0,0,74900.0,7.0,7.0,194347.6586898912,0,194347.6586898912,74947.0070170224,0,0,0.0,8.9219503152,0,8.9219503152,6.7009799376,0,0,0.0,11.012850576,0,11.012850576,7.0124339376,0,0,0.0,Kombinasjoner av tiltak,0,0
997,1036,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,360,120.1536885911366,,14.356825,67.271401,False,False,False,True,False,True,0,0,False,0,0,14400.0,1.0,1.0,37374.549748056,0,37374.549748056,14412.885964811998,0,0,0.0,1.715759676,0,1.715759676,1.288649988,0,0,0.0,2.11785588,0,2.11785588,1.348544988,0,0,0.0,Kombinasjoner av tiltak,0,0
998,1037,1,P1,,,,,,,,,Leilighet,Passivhus,1876,144.4867998096301,,14.355648,67.270621,False,False,False,True,True,True,0,0,False,0,0,75100.0,7.0,7.0,168380.3331442736,0,168380.3331442736,75107.15019440919,0,0,0.0,9.002239260000001,0,9.002239260000001,6.7152982708,0,0,0.0,11.0234863088,0,11.0234863088,7.0274177708,0,0,0.0,Kombinasjoner av tiltak,0,0
999,1038,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21513477807488,,14.401709,67.270657,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1000,1039,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1152,288.3697238634509,,14.359013,67.271269,False,False,False,False,False,False,0,0,False,0,0,165700.0,10.0,11.0,119598.5591937792,0,0.0,46121.235087398396,0,0,0.0,5.4904309632,0,0.0,4.1236799616,0,0,0.0,6.777138816,0,0.0,4.3153439616,0,0,0.0,Kombinasjoner av tiltak,0,0
1001,1040,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20665531758918,,14.40155,67.270643,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1002,1041,1,P1,,,,,,,,,Leilighet,Passivhus,5474,288.3700804524703,,14.356493,67.270637,False,False,False,False,True,False,0,0,False,0,0,710500.0,46.0,53.0,491318.7332791865,0,0.0,219155.93825383577,0,0,0.0,26.26772799,0,0.0,19.5946389842,0,0,0.0,32.1655458712,0,0.0,20.505375734199998,0,0,0.0,Kombinasjoner av tiltak,0,0
1003,1042,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21512006302672,,14.401152,67.270549,False,False,False,True,True,True,0,0,False,0,0,18200.0,2.0,2.0,40838.513635738,0,40838.513635738,18216.286427748502,0,0,0.0,2.183378925,0,2.183378925,1.6287104015,0,0,0.0,2.673606754,0,2.673606754,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1004,1043,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,3745,144.1846836398402,,14.35629,67.270491,False,False,False,False,False,False,0,0,False,0,0,538700.0,31.0,36.0,388799.135573527,0,0.0,149934.0498283915,0,0,0.0,17.848666629500002,0,0.0,13.4055394585,0,0,0.0,22.031584085000002,0,0.0,14.0286138335,0,0,0.0,Kombinasjoner av tiltak,0,0
1005,1044,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20665532435375,,14.400994,67.270535,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1006,1045,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,273,91.22476697745081,,14.402257,67.270945,False,False,False,False,False,False,0,0,False,0,0,39300.0,2.0,3.0,28342.3668922758,0,0.0,10929.7718566491,0,0,0.0,1.3011177543,0,0.0,0.9772262409,0,0,0.0,1.606040709,0,0.0,1.0226466159,0,0,0.0,Kombinasjoner av tiltak,0,0
1007,1046,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.19292640852507,,14.402177,67.270874,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0.0,32789.3155699473,0,0,0.0,3.930082065,0,0.0,2.9316787227,0,0,0.0,4.8124921572,0,0.0,3.0679398477,0,0,0.0,Kombinasjoner av tiltak,0,0
1008,1047,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21463119771292,,14.402213,67.270813,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1009,1048,1,P1,,,,,,,,,Skole,Passivhus,2305,576.7452107262507,,14.370107,67.271329,False,False,False,True,True,True,0,0,False,0,0,104800.0,28.0,25.0,95019.177591012,0,95019.177591012,104759.55940000749,0,0,0.0,10.120807369,0,10.120807369,27.852916975,0,0,0.0,9.0210925605,0,9.0210925605,25.16166582,0,0,0.0,Kombinasjoner av tiltak,0,0
1010,1049,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,3745,144.185078622527,,14.356018,67.270468,False,False,False,False,False,False,0,0,False,0,0,538700.0,31.0,36.0,388799.135573527,0,0.0,149934.0498283915,0,0,0.0,17.848666629500002,0,0.0,13.4055394585,0,0,0.0,22.031584085000002,0,0.0,14.0286138335,0,0,0.0,Kombinasjoner av tiltak,0,0
1011,1050,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1612,403.5288658362318,,14.404962,67.27192,False,False,False,False,False,False,0,0,False,0,0,231900.0,13.0,16.0,167354.9283162952,0,0.0,64537.7004868804,0,0,0.0,7.682790549200001,0,0.0,5.7702882796,0,0,0.0,9.483287996000001,0,0.0,6.0384847796,0,0,0.0,Kombinasjoner av tiltak,0,0
1012,1051,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,819,91.19142106983156,,14.406781,67.272001,False,False,False,True,False,True,0,0,False,0,0,32800.0,3.0,3.0,85027.10067682741,0,85027.10067682741,32789.3155699473,0,0,0.0,3.9033532629,0,3.9033532629,2.9316787227,0,0,0.0,4.8181221270000005,0,4.8181221270000005,3.0679398477,0,0,0.0,Kombinasjoner av tiltak,0,0
1013,1052,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.2142621431224,,14.406747,67.272062,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
1014,1053,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,546,91.21419919802929,,14.406997,67.27189,False,False,False,False,False,False,0,0,False,0,0,78500.0,5.0,5.0,56684.7337845516,0,0.0,21859.5437132982,0,0,0.0,2.6022355086,0,0.0,1.9544524818,0,0,0.0,3.212081418,0,0.0,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1015,1054,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,5474,288.3700804871122,,14.355737,67.270463,False,False,False,False,False,False,0,0,False,0,0,787500.0,46.0,53.0,568300.7925579404,0,0.0,219155.93825383577,0,0,0.0,26.0890790734,0,0.0,19.5946389842,0,0,0.0,32.203175242,0,0.0,20.505375734199998,0,0,0.0,Kombinasjoner av tiltak,0,0
1016,1055,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,546,91.19226747465382,,14.406963,67.271952,False,False,False,False,False,False,0,0,False,0,0,78500.0,5.0,5.0,56684.7337845516,0,0.0,21859.5437132982,0,0,0.0,2.6022355086,0,0.0,1.9544524818,0,0,0.0,3.212081418,0,0.0,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1017,1056,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1728,432.5562673203992,,14.358077,67.271245,False,False,False,False,False,False,0,0,False,0,0,248600.0,14.0,17.0,179397.8387906688,0,0.0,69181.8526310976,0,0,0.0,8.2356464448,0,0.0,6.1855199424,0,0,0.0,10.165708224000001,0,0.0,6.4730159424,0,0,0.0,Kombinasjoner av tiltak,0,0
1018,1057,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,756,252.4866701314853,,14.400068,67.27072,False,False,False,False,False,False,0,0,False,0,0,108800.0,6.0,7.0,78486.55447091759,0,0.0,30267.060526105197,0,0,0.0,3.6030953196000004,0,0.0,2.7061649748,0,0,0.0,4.447497348000001,0,0.0,2.8319444748,0,0,0.0,Kombinasjoner av tiltak,0,0
1019,1058,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21549758969674,,14.400803,67.270579,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1020,1059,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.20614000366528,,14.400644,67.270565,False,False,False,True,True,True,0,0,False,0,0,18200.0,2.0,2.0,40838.513635738,0,40838.513635738,18216.286427748502,0,0,0.0,2.183378925,0,2.183378925,1.6287104015,0,0,0.0,2.673606754,0,2.673606754,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1021,1060,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21485265428988,,14.403339,67.270799,False,True,False,False,False,False,0,0,False,0,0,54800.0,-3.0,-2.0,47237.278153793,0,0.0,18216.286427748502,0,0,10611.08504229669,2.1685295905,0,0.0,1.6287104015,0,0,6.755716232430626,2.676734515,0,0.0,1.7044110264999999,0,0,6.711818354871928,Kombinasjoner av tiltak,0,0
1022,1061,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.2061646277683,,14.403426,67.270852,False,True,False,False,False,False,0,0,False,0,0,54800.0,-3.0,-2.0,47237.278153793,0,0.0,18216.286427748502,0,0,10610.074358339112,2.1685295905,0,0.0,1.6287104015,0,0,6.755072764397825,2.676734515,0,0.0,1.7044110264999999,0,0,6.711179068021395,Kombinasjoner av tiltak,0,0
1023,1062,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21485265438679,,14.403251,67.270746,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1024,1063,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.26524396528771,,14.403283,67.271306,False,True,False,False,False,False,0,0,False,0,0,107300.0,0.0,1.0,85130.91887057199,0,0.0,32829.351364294,0,0,10616.947097333024,3.908119262,0,0.0,2.935258306,0,0,6.759448403099933,4.82400506,0,0.0,3.071685806,0,0,6.715526274319687,Kombinasjoner av tiltak,0,0
1025,1064,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21428757205204,,14.405279,67.271297,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1026,1065,1,P1,,,,,,,,,Leilighet,Passivhus,720,240.3104557995551,,14.35866,67.271221,False,False,False,False,True,False,0,0,False,0,0,93400.0,6.0,7.0,64623.582016992004,0,0.0,28825.771929623996,0,0,0.0,3.4550172000000003,0,0.0,2.577299976,0,0,0.0,4.230762336,0,0.0,2.697089976,0,0,0.0,Kombinasjoner av tiltak,0,0
1027,1066,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21576587375202,,14.405192,67.271244,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1028,1067,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.19194730338295,,14.404744,67.271195,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1029,1068,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21493162256974,,14.404585,67.271182,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1030,1069,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.1925294818137,,14.404395,67.271225,False,True,False,False,False,False,0,0,False,0,0,54800.0,-3.0,-2.0,47237.278153793,0,0.0,18216.286427748502,0,0,10608.48817265687,2.1685295905,0,0.0,1.6287104015,0,0,6.754062894029387,2.676734515,0,0.0,1.7044110264999999,0,0,6.710175759676027,Kombinasjoner av tiltak,0,0
1031,1070,1,P1,,,,,,,,,Leilighet,Passivhus,4562,240.3087276636096,,14.356673,67.270487,False,True,False,False,True,False,0,0,False,0,0,564200.0,20.0,26.0,409462.19605766324,0,0.0,182643.29380964537,0,0,27955.27560965425,21.89137287,0,0.0,16.3300590146,0,0,17.798171295905128,26.806580245600003,0,0.0,17.0890617646,0,0,17.682520798247197,Kombinasjoner av tiltak,0,0
1032,1071,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21263463163672,,14.404236,67.271212,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1033,1072,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,2497,624.8047715574112,,14.403985,67.2718,False,False,False,True,False,True,0,0,False,0,0,100000.0,9.0,9.0,259234.02978026622,0,259234.02978026622,99969.3784837099,0,0,0.0,11.900699752700001,0,11.900699752700001,8.9382195001,0,0,0.0,14.689683701000002,0,14.689683701000002,9.3536578751,0,0,0.0,Kombinasjoner av tiltak,0,0
1034,1073,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.26745658531826,,14.403935,67.271345,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
